"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
10,6.69868e-06,4.0782e-05,6.0881,6.08806,0.000117104,2.3766e-05,0.202972,0.202948,5.51214e-06,5.59294e-06,1.01466,1.01466,0.000335886,6.81537e-05,0.202975,0.202907,0.000305191,6.19381e-05,0.20301,0.202949,-0.000171346,-6.95489e-05,0.405827,0.405897,1.43238e-06,5.81339e-07,0.405856,0.405855,-8.63625e-05,-5.25778e-05,0.608751,0.608804,-9.33954e-05,-5.68596e-05,0.608748,0.608804,0.000110681,8.98412e-05,0.811801,0.811711,1.53956e-05,1.24975e-05,0.811765,0.811752,4.31522e-05,4.37866e-05,1.01474,1.0147,0.000223783,4.54165e-05,0.202994,0.202949,2.8403e-05,2.88194e-05,1.01469,1.01466,0.000402134,8.16126e-05,0.20303,0.202949,0.000333614,6.76927e-05,0.202975,0.202907,-5.87827e-05,-2.38573e-05,0.405832,0.405855,-0.00022767,-9.24107e-05,0.405805,0.405897,0.000109307,6.65468e-05,0.608871,0.608804,6.80069e-05,4.14029e-05,0.608845,0.608804,0.000138074,0.000112082,0.811864,0.811752,-8.38008e-05,-6.8022e-05,0.811643,0.811711,-5.82625e-05,-5.91166e-05,1.0146,1.01466,0.000114567,4.64977e-05,0.405902,0.405855,0.000127452,0.000129326,1.01483,1.0147,1.97307e-05,8.00782e-06,0.405863,0.405855,-8.16439e-05,-4.97051e-05,0.608754,0.608804,-5.63964e-05,-3.43344e-05,0.60877,0.608804,-0.000102387,-8.31127e-05,0.81167,0.811753,6.13593e-05,4.98086e-05,0.811803,0.811753,-5.39343e-05,-5.4725e-05,1.0146,1.01466
11,2.54147e-05,0.000154726,6.08822,6.08806,-5.67553e-06,-1.15184e-06,0.202947,0.202948,3.65794e-05,3.71156e-05,1.0147,1.01466,0.000104764,2.12574e-05,0.202928,0.202907,0.000601612,0.000122096,0.203071,0.202949,8.58105e-05,3.48302e-05,0.405932,0.405897,0.000127948,5.19284e-05,0.405907,0.405855,2.86776e-05,1.7459e-05,0.608821,0.608804,-5.46834e-05,-3.32915e-05,0.608771,0.608804,-2.02623e-06,-1.64471e-06,0.811709,0.811711,1.03292e-05,8.38475e-06,0.811761,0.811752,-5.10509e-06,-5.18014e-06,1.0147,1.0147,0.000593478,0.000120445,0.203069,0.202949,5.68665e-05,5.77001e-05,1.01472,1.01466,-3.4094e-05,-6.91933e-06,0.202942,0.202949,0.000454623,9.22462e-05,0.202999,0.202907,-0.000121335,-4.92446e-05,0.405806,0.405855,-0.000214789,-8.71823e-05,0.40581,0.405897,0.000101796,6.19739e-05,0.608866,0.608804,0.000178803,0.000108856,0.608913,0.608804,-4.96856e-06,-4.03324e-06,0.811748,0.811752,-5.34095e-05,-4.33531e-05,0.811667,0.811711,-6.47117e-05,-6.56604e-05,1.01459,1.01466,7.54034e-06,3.06029e-06,0.405858,0.405855,2.42185e-05,2.45746e-05,1.01473,1.0147,0.000172737,7.01061e-05,0.405926,0.405855,-2.53942e-05,-1.54601e-05,0.608788,0.608804,6.68339e-05,4.06887e-05,0.608845,0.608804,-1.22874e-05,-9.97436e-06,0.811743,0.811753,-1.00098e-05,-8.1255e-06,0.811745,0.811753,3.5424e-05,3.59433e-05,1.0147,1.01466
12,3.05531e-05,0.000186009,6.08825,6.08806,-5.81552e-05,-1.18025e-05,0.202937,0.202948,4.57622e-05,4.6433e-05,1.01471,1.01466,0.000240986,4.88978e-05,0.202956,0.202907,-0.000201692,-4.09331e-05,0.202908,0.202949,8.85364e-05,3.59367e-05,0.405933,0.405897,6.2673e-05,2.54362e-05,0.405881,0.405855,-2.50464e-06,-1.52484e-06,0.608802,0.608804,0.000100136,6.0963e-05,0.608865,0.608804,7.03367e-05,5.70931e-05,0.811768,0.811711,3.11403e-05,2.52782e-05,0.811778,0.811752,6.30035e-05,6.39297e-05,1.01476,1.0147,0.000553978,0.000112429,0.203061,0.202949,7.57511e-05,7.68616e-05,1.01474,1.01466,0.000366123,7.43041e-05,0.203023,0.202949,0.000145745,2.95726e-05,0.202936,0.202907,-5.60684e-06,-2.27557e-06,0.405853,0.405855,-0.00021025,-8.53397e-05,0.405812,0.405897,0.000202356,0.000123195,0.608928,0.608804,-7.68944e-05,-4.68136e-05,0.608757,0.608804,6.55297e-05,5.31939e-05,0.811806,0.811752,-5.19796e-05,-4.21924e-05,0.811669,0.811711,-9.68128e-05,-9.8232e-05,1.01456,1.01466,7.21287e-05,2.92738e-05,0.405885,0.405855,1.43376e-05,1.45484e-05,1.01472,1.0147,-6.98656e-05,-2.83553e-05,0.405827,0.405855,-0.000162183,-9.87379e-05,0.608705,0.608804,9.15083e-05,5.57106e-05,0.60886,0.608804,0.000126707,0.000102855,0.811856,0.811753,9.50116e-05,7.7126e-05,0.81183,0.811753,4.47343e-05,4.539e-05,1.0147,1.01466
13,3.15569e-05,0.00019212,6.08825,6.08806,-0.000175819,-3.56822e-05,0.202913,0.202948,6.04384e-05,6.13244e-05,1.01472,1.01466,0.000451146,9.15407e-05,0.202998,0.202907,0.00035465,7.19756e-05,0.20302,0.202949,0.000189374,7.68664e-05,0.405974,0.405897,0.000142845,5.79745e-05,0.405913,0.405855,2.25075e-06,1.37027e-06,0.608805,0.608804,4.76391e-05,2.90029e-05,0.608833,0.608804,0.000118423,9.61255e-05,0.811807,0.811711,0.00012975,0.000105325,0.811858,0.811752,1.96437e-05,1.99325e-05,1.01472,1.0147,0.000375121,7.61303e-05,0.203025,0.202949,0.000106591,0.000108154,1.01477,1.01466,-8.55942e-07,-1.73712e-07,0.202948,0.202949,0.00017969,3.64604e-05,0.202943,0.202907,0.000266913,0.000108328,0.405964,0.405855,-7.2105e-06,-2.92672e-06,0.405894,0.405897,0.000110588,6.73265e-05,0.608872,0.608804,0.000120813,7.35515e-05,0.608877,0.608804,-5.07791e-07,-4.12201e-07,0.811752,0.811752,-0.000139483,-0.00011322,0.811598,0.811711,-8.03155e-05,-8.14929e-05,1.01458,1.01466,8.10472e-06,3.28934e-06,0.405859,0.405855,2.19037e-06,2.22257e-06,1.0147,1.0147,0.000119937,4.86772e-05,0.405904,0.405855,-2.67978e-05,-1.63146e-05,0.608788,0.608804,5.70898e-06,3.47565e-06,0.608807,0.608804,-3.29907e-05,-2.67803e-05,0.811726,0.811753,3.59759e-05,2.92035e-05,0.811782,0.811753,-3.55227e-05,-3.60435e-05,1.01462,1.01466
14,4.12282e-05,0.000251,6.08831,6.08806,7.3366e-05,1.48895e-05,0.202963,0.202948,4.11475e-05,4.17507e-05,1.0147,1.01466,0.000282005,5.72207e-05,0.202964,0.202907,0.000553598,0.000112352,0.203061,0.202949,-8.93254e-05,-3.62569e-05,0.405861,0.405897,0.000268749,0.000109073,0.405965,0.405855,0.000103961,6.3292e-05,0.608867,0.608804,8.76899e-05,5.3386e-05,0.608858,0.608804,6.61854e-05,5.37234e-05,0.811765,0.811711,9.54681e-05,7.74965e-05,0.81183,0.811752,3.35049e-05,3.39974e-05,1.01473,1.0147,8.75597e-05,1.77701e-05,0.202966,0.202949,6.13923e-05,6.22923e-05,1.01472,1.01466,0.000220171,4.46833e-05,0.202993,0.202949,0.000427921,8.68282e-05,0.202994,0.202907,-0.00010103,-4.10035e-05,0.405814,0.405855,-1.16947e-05,-4.74684e-06,0.405892,0.405897,0.000131056,7.97877e-05,0.608884,0.608804,2.26179e-05,1.37698e-05,0.608818,0.608804,0.00013047,0.000105909,0.811858,0.811752,-0.000124992,-0.000101457,0.811609,0.811711,-5.89721e-05,-5.98366e-05,1.0146,1.01466,0.000126565,5.13672e-05,0.405907,0.405855,8.70164e-05,8.82957e-05,1.01479,1.0147,8.44025e-06,3.42552e-06,0.405859,0.405855,-5.79036e-05,-3.5252e-05,0.608769,0.608804,3.95717e-05,2.40914e-05,0.608828,0.608804,-3.7405e-05,-3.03636e-05,0.811723,0.811753,-3.33606e-05,-2.70805e-05,0.811726,0.811753,-3.82885e-05,-3.88498e-05,1.01462,1.01466
15,4.37863e-05,0.000266573,6.08833,6.08806,-0.0001718,-3.48665e-05,0.202914,0.202948,1.27088e-05,1.28951e-05,1.01467,1.01466,7.48208e-05,1.51817e-05,0.202922,0.202907,0.000118985,2.41478e-05,0.202973,0.202949,3.547e-05,1.43971e-05,0.405911,0.405897,-3.24945e-05,-1.31881e-05,0.405842,0.405855,-7.23011e-05,-4.40172e-05,0.60876,0.608804,-6.86657e-05,-4.1804e-05,0.608763,0.608804,0.000133616,0.000108457,0.811819,0.811711,6.19127e-06,5.02577e-06,0.811757,0.811752,4.64544e-05,4.71374e-05,1.01475,1.0147,0.000882691,0.000179141,0.203128,0.202949,7.30663e-05,7.41374e-05,1.01473,1.01466,0.000496043,0.000100671,0.203049,0.202949,0.000626981,0.000127219,0.203034,0.202907,6.24332e-05,2.53388e-05,0.405881,0.405855,-3.96058e-05,-1.60759e-05,0.405881,0.405897,0.000225607,0.00013735,0.608942,0.608804,-0.000144637,-8.80554e-05,0.608716,0.608804,8.58303e-05,6.96729e-05,0.811822,0.811752,-5.90517e-05,-4.79329e-05,0.811663,0.811711,-9.26922e-05,-9.4051e-05,1.01457,1.01466,0.000293795,0.000119238,0.405975,0.405855,0.00011879,0.000120536,1.01482,1.0147,-0.000150422,-6.10498e-05,0.405794,0.405855,-0.000153352,-9.33614e-05,0.608711,0.608804,3.26768e-05,1.98938e-05,0.608824,0.608804,6.06211e-05,4.92094e-05,0.811802,0.811753,4.69107e-05,3.80799e-05,0.811791,0.811753,-3.08198e-07,-3.12716e-07,1.01466,1.01466
16,3.93036e-05,0.000239283,6.0883,6.08806,8.06333e-05,1.63644e-05,0.202965,0.202948,3.54453e-05,3.59649e-05,1.0147,1.01466,0.000391982,7.95358e-05,0.202986,0.202907,0.000335354,6.80595e-05,0.203017,0.202949,-0.000163154,-6.62238e-05,0.405831,0.405897,9.94581e-05,4.03656e-05,0.405896,0.405855,5.01195e-05,3.0513e-05,0.608834,0.608804,1.4901e-05,9.07182e-06,0.608813,0.608804,0.000158629,0.000128761,0.81184,0.811711,2.33899e-05,1.89868e-05,0.811771,0.811752,5.07891e-05,5.15357e-05,1.01475,1.0147,0.00045463,9.22665e-05,0.203041,0.202949,2.52586e-05,2.56288e-05,1.01469,1.01466,0.00031605,6.4142e-05,0.203013,0.202949,0.000910171,0.00018468,0.203092,0.202907,0.000262556,0.00010656,0.405962,0.405855,4.31289e-05,1.75059e-05,0.405914,0.405897,0.000108002,6.57523e-05,0.60887,0.608804,-0.000109483,-6.66537e-05,0.608737,0.608804,3.26061e-05,2.64681e-05,0.811779,0.811752,-7.71147e-05,-6.25948e-05,0.811648,0.811711,-6.14715e-05,-6.23726e-05,1.0146,1.01466,0.000144501,5.86464e-05,0.405914,0.405855,0.000104481,0.000106017,1.01481,1.0147,2.56104e-05,1.03941e-05,0.405866,0.405855,-0.000208029,-0.000126649,0.608677,0.608804,0.000102409,6.23469e-05,0.608866,0.608804,9.73333e-05,7.90106e-05,0.811832,0.811753,-6.13102e-05,-4.97687e-05,0.811703,0.811753,-5.49589e-05,-5.57646e-05,1.0146,1.01466
17,3.61727e-05,0.000220222,6.08828,6.08806,0.000542811,0.000110163,0.203059,0.202948,-1.48102e-05,-1.50273e-05,1.01464,1.01466,0.000262563,5.32758e-05,0.20296,0.202907,0.000699424,0.000141947,0.20309,0.202949,-0.000167666,-6.80552e-05,0.405829,0.405897,0.000127403,5.17071e-05,0.405907,0.405855,8.74003e-05,5.32096e-05,0.608857,0.608804,-0.000114669,-6.98113e-05,0.608735,0.608804,0.000148726,0.000120722,0.811832,0.811711,4.52956e-05,3.67688e-05,0.811789,0.811752,6.58501e-05,6.68181e-05,1.01477,1.0147,0.000205524,4.17107e-05,0.20299,0.202949,0.000139318,0.000141361,1.0148,1.01466,0.00012107,2.4571e-05,0.202973,0.202949,0.000401058,8.13774e-05,0.202988,0.202907,-9.07468e-05,-3.68301e-05,0.405819,0.405855,-3.88546e-05,-1.5771e-05,0.405881,0.405897,0.000126316,7.69016e-05,0.608881,0.608804,-0.00023775,-0.000144743,0.608659,0.608804,-1.45408e-05,-1.18035e-05,0.811741,0.811752,-0.000132019,-0.000107161,0.811604,0.811711,-9.4659e-05,-9.60466e-05,1.01456,1.01466,0.000145491,5.90484e-05,0.405914,0.405855,6.46848e-05,6.56357e-05,1.01477,1.0147,0.000218561,8.87041e-05,0.405944,0.405855,-3.96659e-05,-2.41488e-05,0.60878,0.608804,-2.37867e-05,-1.44815e-05,0.608789,0.608804,-8.66564e-05,-7.03436e-05,0.811683,0.811753,6.36001e-05,5.16276e-05,0.811804,0.811753,-1.51994e-05,-1.54222e-05,1.01464,1.01466
18,5.39906e-05,0.000328698,6.08839,6.08806,0.000470764,9.55409e-05,0.203044,0.202948,-1.53698e-05,-1.55952e-05,1.01464,1.01466,-0.000176548,-3.58229e-05,0.202871,0.202907,0.000488625,9.91658e-05,0.203048,0.202949,-3.62261e-05,-1.4704e-05,0.405882,0.405897,0.000177978,7.22334e-05,0.405928,0.405855,0.000190631,0.000116057,0.60892,0.608804,-6.12917e-05,-3.73146e-05,0.608767,0.608804,9.65121e-05,7.83399e-05,0.811789,0.811711,-4.76854e-05,-3.87087e-05,0.811714,0.811752,4.5177e-05,4.58411e-05,1.01475,1.0147,0.000548287,0.000111274,0.20306,0.202949,4.33956e-05,4.40317e-05,1.0147,1.01466,0.000194463,3.9466e-05,0.202988,0.202949,0.0010786,0.000218856,0.203126,0.202907,-8.90903e-05,-3.61578e-05,0.405819,0.405855,0.000130805,5.30932e-05,0.40595,0.405897,0.000178589,0.000108726,0.608913,0.608804,-0.000310905,-0.00018928,0.608615,0.608804,8.41589e-05,6.83162e-05,0.811821,0.811752,-8.62349e-05,-6.99978e-05,0.811641,0.811711,-9.42674e-05,-9.56494e-05,1.01456,1.01466,0.000151133,6.13383e-05,0.405917,0.405855,0.000168657,0.000171136,1.01487,1.0147,4.91927e-05,1.99651e-05,0.405875,0.405855,-0.000108898,-6.62978e-05,0.608738,0.608804,0.000114723,6.98439e-05,0.608874,0.608804,-6.81444e-05,-5.53164e-05,0.811698,0.811753,9.31707e-05,7.56316e-05,0.811828,0.811753,-4.89734e-05,-4.96913e-05,1.01461,1.01466
19,7.1435e-05,0.0004349,6.0885,6.08806,0.000770399,0.000156351,0.203105,0.202948,1.14261e-05,1.15936e-05,1.01467,1.01466,-0.000311,-6.3104e-05,0.202844,0.202907,0.000223536,4.53664e-05,0.202994,0.202949,-0.000321252,-0.000130395,0.405767,0.405897,-1.04014e-06,-4.22148e-07,0.405855,0.405855,0.000186606,0.000113607,0.608918,0.608804,-5.96803e-05,-3.63336e-05,0.608768,0.608804,0.000104401,8.47438e-05,0.811796,0.811711,3.59747e-05,2.92026e-05,0.811782,0.811752,5.88514e-05,5.97165e-05,1.01476,1.0147,0.000448147,9.09507e-05,0.203039,0.202949,3.28456e-05,3.33271e-05,1.01469,1.01466,0.000354136,7.18714e-05,0.20302,0.202949,0.000660485,0.000134017,0.203041,0.202907,-2.89911e-05,-1.17662e-05,0.405844,0.405855,-8.75721e-05,-3.55452e-05,0.405861,0.405897,0.000153619,9.35237e-05,0.608898,0.608804,-0.000347867,-0.000211783,0.608592,0.608804,0.00016115,0.000130814,0.811883,0.811752,-8.7249e-05,-7.0821e-05,0.81164,0.811711,8.45873e-06,8.58274e-06,1.01467,1.01466,0.00022839,9.26933e-05,0.405948,0.405855,0.000177556,0.000180167,1.01488,1.0147,8.59038e-05,3.48645e-05,0.40589,0.405855,-0.000238687,-0.000145313,0.608659,0.608804,4.12825e-06,2.51329e-06,0.608806,0.608804,-5.04422e-05,-4.09466e-05,0.811712,0.811753,-3.59418e-05,-2.91758e-05,0.811724,0.811753,-3.88564e-05,-3.9426e-05,1.01462,1.01466
20,5.88737e-05,0.000358427,6.08842,6.08806,0.000553337,0.000112299,0.203061,0.202948,6.29516e-05,6.38744e-05,1.01472,1.01466,-9.02355e-05,-1.83094e-05,0.202889,0.202907,0.000535935,0.000108767,0.203057,0.202949,-0.00013761,-5.58553e-05,0.405841,0.405897,0.000226439,9.19014e-05,0.405947,0.405855,5.45e-05,3.31798e-05,0.608837,0.608804,-2.42982e-05,-1.47928e-05,0.60879,0.608804,0.000103017,8.36197e-05,0.811794,0.811711,1.3236e-05,1.07443e-05,0.811763,0.811752,6.11538e-05,6.20528e-05,1.01476,1.0147,0.000768722,0.000156011,0.203105,0.202949,3.45085e-05,3.50144e-05,1.01469,1.01466,0.000421571,8.55571e-05,0.203034,0.202949,0.00103477,0.000209963,0.203117,0.202907,-9.30154e-05,-3.77508e-05,0.405818,0.405855,-0.000101798,-4.13197e-05,0.405856,0.405897,0.000143138,8.71429e-05,0.608892,0.608804,-0.000379253,-0.000230891,0.608573,0.608804,7.08049e-05,5.7476e-05,0.81181,0.811752,2.02649e-05,1.64492e-05,0.811727,0.811711,-5.73533e-05,-5.81941e-05,1.0146,1.01466,0.000355769,0.000144391,0.406,0.405855,0.000142928,0.000145029,1.01485,1.0147,8.91247e-06,3.61717e-06,0.405859,0.405855,-0.000160755,-9.78685e-05,0.608706,0.608804,-1.8446e-05,-1.123e-05,0.608793,0.608804,6.27393e-06,5.09288e-06,0.811758,0.811753,0.000104278,8.4648e-05,0.811837,0.811753,-4.05216e-05,-4.11156e-05,1.01462,1.01466
21,6.18414e-05,0.000376494,6.08844,6.08806,0.000437254,8.874e-05,0.203037,0.202948,4.18248e-05,4.2438e-05,1.0147,1.01466,-0.000158947,-3.22515e-05,0.202875,0.202907,0.000880915,0.00017878,0.203127,0.202949,-0.000345597,-0.000140277,0.405757,0.405897,0.000162931,6.61266e-05,0.405922,0.405855,0.000141354,8.60569e-05,0.60889,0.608804,-5.90006e-05,-3.59198e-05,0.608768,0.608804,7.59203e-05,6.16253e-05,0.811772,0.811711,1.34156e-05,1.08901e-05,0.811763,0.811752,6.78456e-05,6.8843e-05,1.01477,1.0147,0.000309094,6.27302e-05,0.203011,0.202949,0.000117353,0.000119074,1.01478,1.01466,0.000141993,2.88172e-05,0.202977,0.202949,0.00116534,0.000236456,0.203143,0.202907,-0.000106045,-4.30389e-05,0.405812,0.405855,2.66339e-05,1.08106e-05,0.405908,0.405897,0.00011665,7.10168e-05,0.608875,0.608804,-0.000437466,-0.000266331,0.608538,0.608804,6.79671e-05,5.51725e-05,0.811808,0.811752,-0.000103699,-8.41736e-05,0.811627,0.811711,-7.24991e-05,-7.35619e-05,1.01459,1.01466,0.000119348,4.84379e-05,0.405904,0.405855,0.000177598,0.000180208,1.01488,1.0147,0.000329827,0.000133862,0.405989,0.405855,-9.76004e-05,-5.94195e-05,0.608745,0.608804,-5.01797e-05,-3.05496e-05,0.608773,0.608804,-0.000156732,-0.000127228,0.811626,0.811753,-1.29361e-05,-1.05009e-05,0.811742,0.811753,-3.88948e-05,-3.9465e-05,1.01462,1.01466
22,7.35909e-05,0.000448026,6.08851,6.08806,0.000707093,0.000143503,0.203092,0.202948,2.92839e-05,2.97132e-05,1.01469,1.01466,-0.000755154,-0.000153226,0.202754,0.202907,0.000672294,0.000136441,0.203085,0.202949,-0.000281102,-0.000114098,0.405783,0.405897,6.97592e-05,2.83122e-05,0.405884,0.405855,9.20458e-05,5.60379e-05,0.60886,0.608804,-0.000170583,-0.000103851,0.608701,0.608804,8.1196e-05,6.59077e-05,0.811777,0.811711,-9.63372e-06,-7.8202e-06,0.811745,0.811752,1.89582e-05,1.9237e-05,1.01472,1.0147,0.000696975,0.00014145,0.20309,0.202949,0.000113051,0.000114708,1.01477,1.01466,0.00025617,5.19893e-05,0.203,0.202949,0.000800046,0.000162335,0.203069,0.202907,-0.000398196,-0.00016161,0.405694,0.405855,4.61756e-05,1.87425e-05,0.405916,0.405897,0.000143101,8.71202e-05,0.608892,0.608804,-0.00037956,-0.000231078,0.608573,0.608804,0.000162039,0.000131536,0.811884,0.811752,-9.90011e-05,-8.03603e-05,0.81163,0.811711,1.00429e-05,1.01901e-05,1.01467,1.01466,0.000384942,0.000156231,0.406012,0.405855,0.000252049,0.000255755,1.01496,1.0147,7.65148e-05,3.1054e-05,0.405887,0.405855,-0.000160628,-9.77912e-05,0.608706,0.608804,6.86206e-05,4.17765e-05,0.608846,0.608804,-0.00011932,-9.68581e-05,0.811656,0.811753,0.000117774,9.56031e-05,0.811848,0.811753,-3.14468e-05,-3.19078e-05,1.01463,1.01466
23,7.34162e-05,0.000446962,6.08851,6.08806,0.000586022,0.000118932,0.203067,0.202948,7.21886e-05,7.32468e-05,1.01473,1.01466,-0.000727941,-0.000147704,0.202759,0.202907,0.000642568,0.000130408,0.203079,0.202949,-0.000178734,-7.25475e-05,0.405824,0.405897,-1.96353e-05,-7.9691e-06,0.405847,0.405855,0.000296505,0.000180514,0.608984,0.608804,-9.64905e-05,-5.87439e-05,0.608746,0.608804,0.000112022,9.09293e-05,0.811802,0.811711,8.21814e-05,6.6711e-05,0.811819,0.811752,0.000154898,0.000157175,1.01486,1.0147,0.00028614,5.80718e-05,0.203007,0.202949,7.27519e-05,7.38184e-05,1.01473,1.01466,0.000481026,9.76235e-05,0.203046,0.202949,0.000756616,0.000153523,0.20306,0.202907,-0.000339309,-0.00013771,0.405718,0.405855,0.000147823,6.00008e-05,0.405957,0.405897,0.000181142,0.00011028,0.608915,0.608804,-0.000582358,-0.000354542,0.608449,0.608804,2.24284e-05,1.82063e-05,0.811771,0.811752,-2.3704e-05,-1.92408e-05,0.811692,0.811711,2.30208e-05,2.33583e-05,1.01468,1.01466,0.000507319,0.000205898,0.406061,0.405855,0.00024969,0.000253361,1.01495,1.0147,0.000130753,5.30667e-05,0.405908,0.405855,-0.000241978,-0.000147317,0.608657,0.608804,-3.4446e-05,-2.09709e-05,0.608783,0.608804,4.02435e-05,3.26678e-05,0.811786,0.811753,0.000177007,0.000143686,0.811897,0.811753,-1.69879e-05,-1.72369e-05,1.01464,1.01466
24,7.51715e-05,0.000457649,6.08852,6.08806,0.000798339,0.000162022,0.203111,0.202948,5.23579e-05,5.31254e-05,1.01471,1.01466,-0.000552217,-0.000112049,0.202795,0.202907,0.000860613,0.00017466,0.203123,0.202949,-0.000430343,-0.000174675,0.405722,0.405897,-8.97477e-05,-3.64246e-05,0.405819,0.405855,0.000360945,0.000219745,0.609024,0.608804,-1.33168e-05,-8.10734e-06,0.608796,0.608804,3.09837e-05,2.51498e-05,0.811736,0.811711,7.94203e-05,6.44696e-05,0.811817,0.811752,2.5465e-05,2.58394e-05,1.01473,1.0147,0.000849397,0.000172384,0.203121,0.202949,0.00010992,0.000111531,1.01477,1.01466,0.000488765,9.91942e-05,0.203048,0.202949,0.000885627,0.0001797,0.203087,0.202907,-5.95462e-05,-2.41671e-05,0.405831,0.405855,2.65625e-05,1.07816e-05,0.405908,0.405897,0.000112261,6.8345e-05,0.608873,0.608804,-0.000485316,-0.000295462,0.608508,0.608804,-3.3017e-05,-2.68016e-05,0.811726,0.811752,-5.53888e-05,-4.49597e-05,0.811666,0.811711,-4.71763e-05,-4.78679e-05,1.01461,1.01466,0.000380226,0.000154317,0.40601,0.405855,0.000223651,0.000226939,1.01493,1.0147,9.83614e-05,3.99205e-05,0.405895,0.405855,-0.000252504,-0.000153725,0.60865,0.608804,0.000194163,0.000118207,0.608922,0.608804,-6.54203e-05,-5.31051e-05,0.8117,0.811753,0.000106301,8.629e-05,0.811839,0.811753,-4.16572e-05,-4.22679e-05,1.01462,1.01466
25,8.87526e-05,0.000540331,6.0886,6.08806,0.000912381,0.000185166,0.203134,0.202948,3.2125e-05,3.2596e-05,1.01469,1.01466,-0.000589307,-0.000119574,0.202787,0.202907,0.00103797,0.000210654,0.203159,0.202949,-0.000285181,-0.000115754,0.405781,0.405897,3.30219e-05,1.34021e-05,0.405869,0.405855,0.00036314,0.000221081,0.609025,0.608804,-9.30028e-05,-5.66205e-05,0.608748,0.608804,0.000173728,0.000141017,0.811852,0.811711,9.21636e-05,7.4814e-05,0.811827,0.811752,4.6839e-05,4.75276e-05,1.01475,1.0147,0.000565814,0.000114831,0.203063,0.202949,7.70274e-05,7.81567e-05,1.01474,1.01466,-0.000163451,-3.31721e-05,0.202915,0.202949,0.000956704,0.000194122,0.203101,0.202907,-0.000397499,-0.000161327,0.405694,0.405855,0.000110971,4.50427e-05,0.405942,0.405897,2.49444e-05,1.51862e-05,0.60882,0.608804,-0.000549487,-0.00033453,0.608469,0.608804,1.88079e-05,1.52674e-05,0.811768,0.811752,-8.43219e-05,-6.8445e-05,0.811642,0.811711,-3.04662e-05,-3.09128e-05,1.01463,1.01466,0.000337072,0.000136803,0.405992,0.405855,0.000348802,0.00035393,1.01505,1.0147,3.45534e-05,1.40237e-05,0.405869,0.405855,-2.59773e-05,-1.58151e-05,0.608788,0.608804,9.95746e-06,6.06214e-06,0.60881,0.608804,-0.000205548,-0.000166854,0.811586,0.811753,0.000139026,0.000112855,0.811866,0.811753,-1.12778e-05,-1.14432e-05,1.01465,1.01466
